Rowid_,VALUE,COUNT,WHRALL,LIFE_FORM,WHRNUM,WHRNAME,WHRTYPE,WHRSIZE,WHRDENSITY,WHR10NUM,WHR10NAME,WHR13NUM,WHR13NAME,SOURCE_NAME,SOURCE_YEAR
,7687,392,MHW3D,HARDWOOD,36,Montane Hardwood,MHW,3,D,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,1998
,7688,68,COW3P,HARDWOOD,10,Coastal Oak Woodland,COW,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,7689,53,COW3M,HARDWOOD,10,Coastal Oak Woodland,COW,3,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,7692,126579,CSCXX,SHRUB,13,Coastal Scrub,CSC,X,X,70.000000000000000,Shrub,70,Shrub,NPS-PointReyes,2003
,7693,1459,CSCXX,SHRUB,13,Coastal Scrub,CSC,X,X,70.000000000000000,Shrub,70,Shrub,CALVEG-NorthCoastS,2000
,7696,38862,SEWXX,HERBACEOUS,49,Saline Emergent Wetland,SEW,X,X,100.000000000000000,Wetland,100,Wetland,CALVEG-NorthCoastS,2000
,7697,13519,FEWXX,HERBACEOUS,22,Fresh Emergent Wetland,FEW,X,X,100.000000000000000,Wetland,100,Wetland,CALVEG-NorthCoastS,2000
,7701,90847,AGSXX,HERBACEOUS,3,Annual Grassland,AGS,X,X,60.000000000000000,Herbaceous,60,Herbaceous,NPS-PointReyes,2003
,7702,21797,PGSXX,HERBACEOUS,39,Perennial Grassland,PGS,X,X,60.000000000000000,Herbaceous,60,Herbaceous,NPS-PointReyes,2003
,7711,16,COW4P,HARDWOOD,10,Coastal Oak Woodland,COW,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,1998
,7713,17699,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.000000000000000,Barren/Other,20,Barren/Other,NPS-PointReyes,2003
,7718,3013,COW4P,HARDWOOD,10,Coastal Oak Woodland,COW,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2000
,7719,4735,FEWXX,HERBACEOUS,22,Fresh Emergent Wetland,FEW,X,X,100.000000000000000,Wetland,100,Wetland,NPS-PointReyes,2003
,7720,1671,COW4S,HARDWOOD,10,Coastal Oak Woodland,COW,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2000
,7721,2477,EUC5D,HARDWOOD,77,Eucalyptus,EUC,5,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7722,274,EUC3D,HARDWOOD,77,Eucalyptus,EUC,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7723,640,EUC4D,HARDWOOD,77,Eucalyptus,EUC,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7729,68,CRPXX,AGRICULTURE,60,Cropland,CRP,X,X,10.000000000000000,Agriculture,10,Agriculture,CALVEG-NorthCoastS,2000
,7744,464,VOW4D,HARDWOOD,55,Valley Oak Woodland,VOW,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,7746,189,VOW4M,HARDWOOD,55,Valley Oak Woodland,VOW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,7748,4138,SEWXX,HERBACEOUS,49,Saline Emergent Wetland,SEW,X,X,100.000000000000000,Wetland,100,Wetland,NPS-PointReyes,2003
,7752,1204,CPC2D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,2,D,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,7755,4,BOW2S,HARDWOOD,9,Blue Oak Woodland,BOW,2,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,1998
,7756,8,BOW2P,HARDWOOD,9,Blue Oak Woodland,BOW,2,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,1998
,7762,1543,FEWXX,HERBACEOUS,22,Fresh Emergent Wetland,FEW,X,X,100.000000000000000,Wetland,100,Wetland,CALVEG-CentralCoast,2000
,7768,2767,CPC4D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,D,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,7772,18636,PASXX,HERBACEOUS,72,Pasture,PAS,X,X,60.000000000000000,Herbaceous,60,Herbaceous,NPS-PointReyes,2003
,7774,29,COW3S,HARDWOOD,10,Coastal Oak Woodland,COW,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,7776,1050,COW4M,HARDWOOD,10,Coastal Oak Woodland,COW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7778,352,COW3D,HARDWOOD,10,Coastal Oak Woodland,COW,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,7779,8,VOW2D,HARDWOOD,55,Valley Oak Woodland,VOW,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,1998
,7781,2,VOW2S,HARDWOOD,55,Valley Oak Woodland,VOW,2,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,1998
,7782,5,VOW2M,HARDWOOD,55,Valley Oak Woodland,VOW,2,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,1998
,7783,3,VOW2P,HARDWOOD,55,Valley Oak Woodland,VOW,2,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,1998
,7788,869,COW4P,HARDWOOD,10,Coastal Oak Woodland,COW,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7791,510,COW3P,HARDWOOD,10,Coastal Oak Woodland,COW,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7797,349,EUC5M,HARDWOOD,77,Eucalyptus,EUC,5,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2000
,7798,27,COW2P,HARDWOOD,10,Coastal Oak Woodland,COW,2,P,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7799,48,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.000000000000000,Barren/Other,20,Barren/Other,CALVEG-CentralCoast,2000
,7801,9,VOW4S,HARDWOOD,55,Valley Oak Woodland,VOW,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,1998
,7805,343,COW4S,HARDWOOD,10,Coastal Oak Woodland,COW,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7820,74,EUC5P,HARDWOOD,77,Eucalyptus,EUC,5,P,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7821,21,EUC4P,HARDWOOD,77,Eucalyptus,EUC,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7833,27,EUC2D,HARDWOOD,77,Eucalyptus,EUC,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7848,321,EUC5P,HARDWOOD,77,Eucalyptus,EUC,5,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2000
,7853,33,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.000000000000000,Barren/Other,20,Barren/Other,CALVEG-CentralCoast,1998
,7854,155,EUC5S,HARDWOOD,77,Eucalyptus,EUC,5,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2000
,7857,2,VRI2M,HARDWOOD,56,Valley Foothill Riparian,VRI,2,M,50.000000000000000,Hardwood,52,Hardwood Woodland,USDA-NASS,2013
,7860,4322,CPC5D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,5,D,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,7862,3,HDW2D,HARDWOOD,76,Undetermined Hardwood,HDW,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,USDA-NASS,2013
,7868,1417,VRI2D,HARDWOOD,56,Valley Foothill Riparian,VRI,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7869,150,VRI4P,HARDWOOD,56,Valley Foothill Riparian,VRI,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7871,309,VRI2M,HARDWOOD,56,Valley Foothill Riparian,VRI,2,M,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7872,620,VRI2P,HARDWOOD,56,Valley Foothill Riparian,VRI,2,P,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7874,52,COW5S,HARDWOOD,10,Coastal Oak Woodland,COW,5,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2000
,7875,18,MHW2M,HARDWOOD,36,Montane Hardwood,MHW,2,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,1998
,7876,1444,VRI4D,HARDWOOD,56,Valley Foothill Riparian,VRI,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7878,2,HDW3P,HARDWOOD,76,Undetermined Hardwood,HDW,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,USDA-NASS,2013
,7879,29,MRI2P,HARDWOOD,37,Montane Riparian,MRI,2,P,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-NorthCoastS,2000
,7885,650,BOW4M,HARDWOOD,9,Blue Oak Woodland,BOW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2000
,7889,368,BOW4D,HARDWOOD,9,Blue Oak Woodland,BOW,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2000
,7892,17119,COW4D,HARDWOOD,10,Coastal Oak Woodland,COW,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7894,200,EUC4D,HARDWOOD,77,Eucalyptus,EUC,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,7895,26,EUC4P,HARDWOOD,77,Eucalyptus,EUC,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,7896,21,EUC4S,HARDWOOD,77,Eucalyptus,EUC,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,7897,480,COW3M,HARDWOOD,10,Coastal Oak Woodland,COW,3,M,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7904,13142,COW3D,HARDWOOD,10,Coastal Oak Woodland,COW,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7905,7,MHW4M,HARDWOOD,36,Montane Hardwood,MHW,4,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,1998
,7908,13,EUC3P,HARDWOOD,77,Eucalyptus,EUC,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7912,642,CPC3P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,P,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,7913,1036,CPC2P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,2,P,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,7914,524,CPC4P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,P,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,7915,1809,VRI3D,HARDWOOD,56,Valley Foothill Riparian,VRI,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7916,2398,CPC3D,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,D,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,7922,135,COW3S,HARDWOOD,10,Coastal Oak Woodland,COW,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7926,3425,COW4M,HARDWOOD,10,Coastal Oak Woodland,COW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7927,56,COW2P,HARDWOOD,10,Coastal Oak Woodland,COW,2,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7928,2422,CSCXX,SHRUB,13,Coastal Scrub,CSC,X,X,70.000000000000000,Shrub,70,Shrub,DFW-MarinMuniWaterDist,2005
,7930,623,COW2D,HARDWOOD,10,Coastal Oak Woodland,COW,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7931,319,VRI2D,HARDWOOD,56,Valley Foothill Riparian,VRI,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7932,7477,AGSXX,HERBACEOUS,3,Annual Grassland,AGS,X,X,60.000000000000000,Herbaceous,60,Herbaceous,DFW-MarinMuniWaterDist,2005
,7933,6949,COW3D,HARDWOOD,10,Coastal Oak Woodland,COW,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7934,158,COW3P,HARDWOOD,10,Coastal Oak Woodland,COW,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7935,13203,MCHXX,SHRUB,32,Mixed Chaparral,MCH,X,X,70.000000000000000,Shrub,70,Shrub,DFW-MarinMuniWaterDist,2005
,7937,525,COW3M,HARDWOOD,10,Coastal Oak Woodland,COW,3,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7938,41,COW2M,HARDWOOD,10,Coastal Oak Woodland,COW,2,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7939,425,URBXX,URBAN,53,Urban,URB,X,X,80.000000000000000,Urban,80,Urban,DFW-MarinMuniWaterDist,2005
,7940,7,VRI3M,HARDWOOD,56,Valley Foothill Riparian,VRI,3,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7942,48,COW3S,HARDWOOD,10,Coastal Oak Woodland,COW,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7943,1026,CRCXX,SHRUB,12,Chamise-Redshank Chaparral,CRC,X,X,70.000000000000000,Shrub,70,Shrub,DFW-MarinMuniWaterDist,2005
,7944,10081,COW4D,HARDWOOD,10,Coastal Oak Woodland,COW,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7945,8824,LACXX,WATER,28,Lacustrine,LAC,X,X,90.000000000000000,Water,90,Water,DFW-MarinMuniWaterDist,2005
,7946,6,COW2S,HARDWOOD,10,Coastal Oak Woodland,COW,2,S,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7947,358,BARXX,BARREN/OTHER,6,Barren,BAR,X,X,20.000000000000000,Barren/Other,20,Barren/Other,DFW-MarinMuniWaterDist,2005
,7948,2,VRI3S,HARDWOOD,56,Valley Foothill Riparian,VRI,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7949,39,COW4S,HARDWOOD,10,Coastal Oak Woodland,COW,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7950,123,COW4P,HARDWOOD,10,Coastal Oak Woodland,COW,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7951,1,MHW2S,HARDWOOD,36,Montane Hardwood,MHW,2,S,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,1998
,7952,4680,DFR4D,CONIFER,14,Douglas Fir,DFR,4,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-MarinMuniWaterDist,2005
,7953,187,DFR2D,CONIFER,14,Douglas Fir,DFR,2,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-MarinMuniWaterDist,2005
,7955,8963,DFR5D,CONIFER,14,Douglas Fir,DFR,5,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-MarinMuniWaterDist,2005
,7956,1911,DFR3D,CONIFER,14,Douglas Fir,DFR,3,D,30.000000000000000,Conifer,31,Conifer Forest,DFW-MarinMuniWaterDist,2005
,7957,111,FEWXX,HERBACEOUS,22,Fresh Emergent Wetland,FEW,X,X,100.000000000000000,Wetland,100,Wetland,DFW-MarinMuniWaterDist,2005
,7958,62,WTMXX,HERBACEOUS,59,Wet Meadow,WTM,X,X,100.000000000000000,Wetland,100,Wetland,DFW-MarinMuniWaterDist,2005
,7960,2143,COW5D,HARDWOOD,10,Coastal Oak Woodland,COW,5,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7961,2,VRI5M,HARDWOOD,56,Valley Foothill Riparian,VRI,5,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7963,44,COW5M,HARDWOOD,10,Coastal Oak Woodland,COW,5,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7964,1,VRI5D,HARDWOOD,56,Valley Foothill Riparian,VRI,5,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7965,21,VRI4D,HARDWOOD,56,Valley Foothill Riparian,VRI,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7966,800,CPC4M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,4,M,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,7967,363,CPC2M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,2,M,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,7969,154,DFR3M,CONIFER,14,Douglas Fir,DFR,3,M,30.000000000000000,Conifer,31,Conifer Forest,DFW-MarinMuniWaterDist,2005
,7970,3,VRI3P,HARDWOOD,56,Valley Foothill Riparian,VRI,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7971,38107,COW4D,HARDWOOD,10,Coastal Oak Woodland,COW,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,7972,27035,AGSXX,HERBACEOUS,3,Annual Grassland,AGS,X,X,60.000000000000000,Herbaceous,60,Herbaceous,DFW-MarinCoOpenSpace,2004
,7973,1676,PGSXX,HERBACEOUS,39,Perennial Grassland,PGS,X,X,60.000000000000000,Herbaceous,60,Herbaceous,DFW-MarinCoOpenSpace,2004
,7974,4449,COW4M,HARDWOOD,10,Coastal Oak Woodland,COW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,7975,2357,COW4P,HARDWOOD,10,Coastal Oak Woodland,COW,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,7978,1232,COW4S,HARDWOOD,10,Coastal Oak Woodland,COW,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,7980,1,MHW3M,HARDWOOD,36,Montane Hardwood,MHW,3,M,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,1998
,7982,69,VRI3D,HARDWOOD,56,Valley Foothill Riparian,VRI,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinMuniWaterDist,2005
,7983,1,MHW4S,HARDWOOD,36,Montane Hardwood,MHW,4,S,50.000000000000000,Hardwood,51,Hardwood Forest,CALVEG-CentralCoast,1998
,7986,108,FEWXX,HERBACEOUS,22,Fresh Emergent Wetland,FEW,X,X,100.000000000000000,Wetland,100,Wetland,DFW-MarinCoOpenSpace,2004
,7987,166,COW3P,HARDWOOD,10,Coastal Oak Woodland,COW,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,7988,5158,COW3D,HARDWOOD,10,Coastal Oak Woodland,COW,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,7989,503,COW3M,HARDWOOD,10,Coastal Oak Woodland,COW,3,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,7990,211,VOW4S,HARDWOOD,55,Valley Oak Woodland,VOW,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,7991,102,MHW4S,HARDWOOD,36,Montane Hardwood,MHW,4,S,50.000000000000000,Hardwood,51,Hardwood Forest,DFW-MarinCoOpenSpace,2004
,7992,948,URB5P,URBAN,53,Urban,URB,5,P,80.000000000000000,Urban,80,Urban,CALVEG-NorthCoastS,2000
,7993,49,WTMXX,HERBACEOUS,59,Wet Meadow,WTM,X,X,100.000000000000000,Wetland,100,Wetland,DFW-MarinCoOpenSpace,2004
,7994,11154,COW5D,HARDWOOD,10,Coastal Oak Woodland,COW,5,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,7999,2399,URB5M,URBAN,53,Urban,URB,5,M,80.000000000000000,Urban,80,Urban,CALVEG-NorthCoastS,2000
,8000,3315,URBXX,URBAN,53,Urban,URB,X,X,80.000000000000000,Urban,80,Urban,DFW-MarinCoOpenSpace,2004
,8001,4442,CSCXX,SHRUB,13,Coastal Scrub,CSC,X,X,70.000000000000000,Shrub,70,Shrub,DFW-MarinCoOpenSpace,2004
,8003,39,VOW4P,HARDWOOD,55,Valley Oak Woodland,VOW,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8007,1222,VRI5D,HARDWOOD,56,Valley Foothill Riparian,VRI,5,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,8009,5,VRI4P,HARDWOOD,56,Valley Foothill Riparian,VRI,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8011,629,CPC5P,CONIFER,11,Closed-Cone Pine-Cypress,CPC,5,P,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,8015,15489,DFR4D,CONIFER,14,Douglas Fir,DFR,4,D,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,8016,826,CPC5M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,5,M,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,8020,21,VRI4S,HARDWOOD,56,Valley Foothill Riparian,VRI,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,8021,2,VRI5S,HARDWOOD,56,Valley Foothill Riparian,VRI,5,S,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,8022,270,COW5M,HARDWOOD,10,Coastal Oak Woodland,COW,5,M,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,8023,136,COW3S,HARDWOOD,10,Coastal Oak Woodland,COW,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8024,138,VRI2D,HARDWOOD,56,Valley Foothill Riparian,VRI,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8025,57,BOW4S,HARDWOOD,9,Blue Oak Woodland,BOW,4,S,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,8026,153,BOW4M,HARDWOOD,9,Blue Oak Woodland,BOW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,8028,2613,MCHXX,SHRUB,32,Mixed Chaparral,MCH,X,X,70.000000000000000,Shrub,70,Shrub,NPS-PointReyes/CALFIRE update,2003
,8029,6,VRI3S,HARDWOOD,56,Valley Foothill Riparian,VRI,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,8030,66,VOW4M,HARDWOOD,55,Valley Oak Woodland,VOW,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8031,14,VRI4M,HARDWOOD,56,Valley Foothill Riparian,VRI,4,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8032,73,BOW4P,HARDWOOD,9,Blue Oak Woodland,BOW,4,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,8033,96,SEWXX,HERBACEOUS,49,Saline Emergent Wetland,SEW,X,X,100.000000000000000,Wetland,100,Wetland,DFW-MarinCoOpenSpace,2004
,8034,81,BOW3P,HARDWOOD,9,Blue Oak Woodland,BOW,3,P,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,8035,278,BOW3M,HARDWOOD,9,Blue Oak Woodland,BOW,3,M,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,8037,298,BOW3D,HARDWOOD,9,Blue Oak Woodland,BOW,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-CentralCoast,2000
,8040,184,VRI4D,HARDWOOD,56,Valley Foothill Riparian,VRI,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8044,26,VOW3S,HARDWOOD,55,Valley Oak Woodland,VOW,3,S,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8045,49,COW5P,HARDWOOD,10,Coastal Oak Woodland,COW,5,P,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,8046,76,VOW4D,HARDWOOD,55,Valley Oak Woodland,VOW,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8048,357,LACXX,WATER,28,Lacustrine,LAC,X,X,90.000000000000000,Water,90,Water,DFW-MarinCoOpenSpace,2004
,8050,92,BOW4D,HARDWOOD,9,Blue Oak Woodland,BOW,4,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8051,108,COW2D,HARDWOOD,10,Coastal Oak Woodland,COW,2,D,50.000000000000000,Hardwood,52,Hardwood Woodland,NPS-PointReyes,2003
,8052,403,CRCXX,SHRUB,12,Chamise-Redshank Chaparral,CRC,X,X,70.000000000000000,Shrub,70,Shrub,DFW-MarinCoOpenSpace,2004
,8053,165,COW5M,HARDWOOD,10,Coastal Oak Woodland,COW,5,M,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8054,54,COW5P,HARDWOOD,10,Coastal Oak Woodland,COW,5,P,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8056,15,BOW3D,HARDWOOD,9,Blue Oak Woodland,BOW,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
,8057,2291,COW3D,HARDWOOD,10,Coastal Oak Woodland,COW,3,D,50.000000000000000,Hardwood,52,Hardwood Woodland,CALVEG-NorthCoastS,2000
,8059,1207,CPC3M,CONIFER,11,Closed-Cone Pine-Cypress,CPC,3,M,30.000000000000000,Conifer,31,Conifer Forest,NPS-PointReyes,2003
,8060,3399,COW5D,HARDWOOD,10,Coastal Oak Woodland,COW,5,D,50.000000000000000,Hardwood,52,Hardwood Woodland,DFW-MarinCoOpenSpace,2004
